,track_id,track_name,track_duration,track_popularity,track_uri,artist_name,artist_id,album_id,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_popularity,artist_popularity,track_releaseYear,track_releaseMonth,key_0,key_1,key_10,key_11,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,r&b,pop,rap,hip hop,neo soul,dance pop,alternative r&b,urban contemporary,indie soul,indie r&b,conscious hip hop,pop rap,hip pop,chill r&b,underground hip hop,trap,escape room,southern hip hop,canadian pop,toronto rap,pop soul,north carolina hip hop,canadian hip hop,pop r&b,gangster rap,chicago rap,contemporary r&b,uk contemporary r&b,soul,atl hip hop,barbadian pop,lgbtq+ hip hop,dmv rap,canadian contemporary r&b,swedish soul,scandinavian r&b,rock,modern rock,permanent wave,viral rap,british soul,east coast hip hop,quiet storm,west coast rap,garage rock,afrofuturism,new jersey rap,post-teen pop,la pop,funk,high vibe,sheffield indie,uk pop,nigerian pop,bedroom soul,alternative hip hop,alternative rock,girl group,afro dancehall,south carolina hip hop,trap soul,dirty south rap,edm,queens hip hop,gospel,piano rock,pop punk,neo mellow,trap queen,alabama indie,pop rock,hardcore hip hop,reggae,uk alternative pop,candy pop,afropop,roots reggae,electro house,boy band,melodic rap,new jack swing,pixie,pop emo,electropop,dancehall,uk dance,house,gospel r&b,progressive house,classic soul,uk hip hop,adult standards,bedroom pop,neo-psychedelic,nigerian hip hop,ghanaian hip hop,miami hip hop,indie triste,indie jazz,azontobeats
663,35SJSCkL9h2APOXwiSTPX1,Pretty Girl hi!,112413,28,spotify:track:35SJSCkL9h2APOXwiSTPX1,UMI,4ClziihVpBeFXNyDH83Lde,6jI8YPlDzzuckCKU2DKPyy,Introspection,0.0738,0.636,0.772,2.49e-05,0.0848,-6.201,1,0.0988,157.919,4,0.441,39,65,2020,06,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,7qaQK6Eatz1KQFs1VZx2YR,Black Qualls,189818,55,spotify:track:7qaQK6Eatz1KQFs1VZx2YR,Thundercat,4frXpPxQQZwbCu3eTGnZEw,59GRmAvlGs7KjLizFnV7Y9,It Is What It Is,0.535,0.618,0.669,0.0,0.577,-7.457,1,0.0359,97.0,4,0.789,71,76,2020,04,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,7eWGnKg4B44sbBPpQp4y2c,Dragonball Durag,181922,62,spotify:track:7eWGnKg4B44sbBPpQp4y2c,Thundercat,4frXpPxQQZwbCu3eTGnZEw,59GRmAvlGs7KjLizFnV7Y9,It Is What It Is,0.697,0.648,0.59,0.808,0.111,-9.664,1,0.0942,81.045,4,0.401,71,76,2020,04,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,4IroNECciKcq3M2QtSTus7,Playground,213797,8,spotify:track:4IroNECciKcq3M2QtSTus7,Steve Lacy,57vWImR43h4CaDao012Ofp,3IhDL1HDvlujs6ZcIfL9gE,Apollo XXI,0.113,0.482,0.788,0.00437,0.344,-6.309,1,0.0425,191.776,4,0.854,21,85,2019,05,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,5cpB6MXX1RmdVHnTLcKtHC,Go with It (feat. VIC MENSA),266226,42,spotify:track:5cpB6MXX1RmdVHnTLcKtHC,The Internet,7GN9PivdemQRKjDt4z5Zv8,69g3CtOVg98TPOwqmI2K7Q,Ego Death,0.281,0.664,0.646,0.000111,0.16,-8.936,0,0.0802,94.97,4,0.598,68,65,2015,06,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,7zfmhBiUvGoHz76NO1d5bZ,I Got a Story to Tell - 2014 Remaster,283053,52,spotify:track:7zfmhBiUvGoHz76NO1d5bZ,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Life After Death (2014 Remastered Edition),0.227,0.88,0.813,0.013,0.0581,-5.589,1,0.269,94.071,4,0.603,78,81,1997,03,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,2pQUmVMJiuGx3Dh0daDcJz,Big Black Truck (with JID),152973,50,spotify:track:2pQUmVMJiuGx3Dh0daDcJz,Dreamville,1iNqsUDUraNWrj00bqssQG,5PerfGh9Smd6XjwkxpmL4V,Revenge Of The Dreamers III: Director's Cut,0.451,0.607,0.48,0.0,0.357,-7.833,1,0.635,171.332,4,0.142,60,74,2020,01,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,7oL60LH1UJgqauinmCYiGr,"No Chorus (with Bas feat. Buddy, Guapdad 4000 & Dreezy)",202213,38,spotify:track:7oL60LH1UJgqauinmCYiGr,Dreamville,1iNqsUDUraNWrj00bqssQG,5PerfGh9Smd6XjwkxpmL4V,Revenge Of The Dreamers III: Director's Cut,0.238,0.691,0.392,0.0,0.149,-9.534,1,0.25,148.297,4,0.0891,60,74,2020,01,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,1hp7uTRi0jYcN6wgFP077U,Still Dreamin (with JID & Lute feat. 6LACK),261053,49,spotify:track:1hp7uTRi0jYcN6wgFP077U,Dreamville,1iNqsUDUraNWrj00bqssQG,5PerfGh9Smd6XjwkxpmL4V,Revenge Of The Dreamers III: Director's Cut,0.478,0.452,0.557,1.75e-06,0.0945,-6.425,1,0.261,82.411,4,0.38,60,74,2020,01,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,6Kwblq3Rf6KWDPK3kUpNBg,Disgusted (with Cozz feat. Childish Major),163053,41,spotify:track:6Kwblq3Rf6KWDPK3kUpNBg,Dreamville,1iNqsUDUraNWrj00bqssQG,5PerfGh9Smd6XjwkxpmL4V,Revenge Of The Dreamers III: Director's Cut,0.133,0.514,0.676,0.0,0.0832,-5.322,0,0.325,86.836,4,0.327,60,74,2020,01,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,18AFdCGyTiy6WtTDlx1HnN,"Passcode (with Ari Lennox feat. Buddy, Smino, Mez & Guapdad 4000)",206000,34,spotify:track:18AFdCGyTiy6WtTDlx1HnN,Dreamville,1iNqsUDUraNWrj00bqssQG,5PerfGh9Smd6XjwkxpmL4V,Revenge Of The Dreamers III: Director's Cut,0.555,0.626,0.42,2.64e-06,0.117,-9.459,1,0.54,140.929,4,0.604,60,74,2020,01,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,5xu3wnPlfdmW7dMiX5XA2P,"End Of Daze (with EARTHGANG & JID feat. Jurdan Bryant, Mereba & Hollywood JB)",332301,0,spotify:track:5xu3wnPlfdmW7dMiX5XA2P,Spillage Village,7izarc0fRIPbdZ8cVyChRf,73lISvju60S9UcD80SZOQz,"End Of Daze (with EARTHGANG & JID feat. Jurdan Bryant, Mereba & Hollywood JB)",0.222,0.494,0.596,0.0,0.104,-6.597,0,0.278,81.932,4,0.122,0,52,2020,06,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,4Wjhj0WjkyECccfHVIgaTq,Trust Issues,281518,77,spotify:track:4Wjhj0WjkyECccfHVIgaTq,Drake,3TVXtAsR1Inumwj472S9r4,7dqpveMVcWgbzqYrOdkFTD,Care Package,0.779,0.421,0.539,0.0,0.111,-5.456,0,0.274,89.177,3,0.523,76,98,2019,08,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,3UCsep8Bqc3qSfYUC4YZh5,Tequila (feat. T-Pain),273666,37,spotify:track:3UCsep8Bqc3qSfYUC4YZh5,EARTHGANG,5MbNzCW3qokGyoo9giHA3V,2JtlTPzThXs3Pvz8V2iBIB,Mirrorland,0.159,0.662,0.769,0.0,0.239,-5.148,0,0.14,173.855,3,0.616,55,68,2019,09,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,1vMdYJe6OweG41UjDzEYe8,Not Tonight,271826,37,spotify:track:1vMdYJe6OweG41UjDzEYe8,Lil' Kim,5tth2a3v0sWwV1C7bApBdX,39xHAZmTUSQJyXt6ebpjKT,Hard Core,0.00562,0.862,0.662,0.0,0.0375,-7.669,0,0.153,91.052,4,0.777,56,68,1996,,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,296520,71,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,Paramore,74XFHRwlV6OrjEM0A2NCMF,4sgYpkIASM1jVlNC8Wp9oF,Paramore,0.154,0.61,0.893,4.41e-05,0.021,-3.681,1,0.0921,104.031,4,0.673,77,83,2013,04,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,5lDriBxJd22IhOH9zTcFrV,Dirty Little Secret,193653,68,spotify:track:5lDriBxJd22IhOH9zTcFrV,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,3PWEGZ6CYvXRnr0JCECsDe,Move Along,0.000346,0.465,0.954,5.38e-06,0.573,-4.251,1,0.044,143.85,4,0.458,67,69,2005,01,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,2l57cfmCnOkwNX1tky02n1,Move Along,238880,65,spotify:track:2l57cfmCnOkwNX1tky02n1,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,3PWEGZ6CYvXRnr0JCECsDe,Move Along,0.000148,0.518,0.916,0.0,0.291,-3.858,1,0.0454,109.864,4,0.646,67,69,2005,01,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,6ihL9TjfRjadfEePzXXyVF,Gives You Hell,213106,68,spotify:track:6ihL9TjfRjadfEePzXXyVF,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,3BCMpDOcQlbCZpf5vnTadZ,When The World Comes Down,0.0159,0.718,0.691,0.0,0.0627,-6.44,1,0.0387,100.008,4,0.552,64,69,2008,01,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,5Y77SQxEr1eiofPeUTPHxM,You,273133,70,spotify:track:5Y77SQxEr1eiofPeUTPHxM,Lloyd,1Xfmvd48oOhEWkscWyEbh9,6Lq7nLkIq7C0zVJp0OGSGO,Street Love,0.102,0.412,0.876,0.0,0.297,-6.008,0,0.47,130.159,5,0.703,67,68,2007,01,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,7BjygzvUpf8P7X6uWzIhsF,LAND OF THE FREE,283689,50,spotify:track:7BjygzvUpf8P7X6uWzIhsF,Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,2ZmDoyNYarmubD4vTfwh6g,ALL-AMERIKKKAN BADA$$,0.466,0.734,0.649,0.0,0.116,-6.235,0,0.313,95.1,4,0.158,68,77,2017,04,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
