,track_id,track_name,track_duration,track_popularity,track_uri,artist_name,artist_id,album_id,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_popularity,artist_popularity,track_releaseYear,track_releaseMonth,key_0,key_1,key_10,key_11,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,rock,alternative metal,modern rock,rap,alternative rock,musica mexicana,nu metal,hip hop,permanent wave,hard rock,pop punk,punk,ranchera,pop,latin pop,dance pop,post-grunge,norteno,rap metal,metal,socal pop punk,pop rap,tropical,reggaeton,classic rock,album rock,pop rock,banda,trap latino,old school thrash,indie rock,thrash metal,latin arena pop,nueva musica mexicana,mexican pop,southern hip hop,rock en espanol,modern alternative rock,latin hip hop,emo,trap,gangster rap,conscious hip hop,mariachi,grunge,funk metal,tejano,rap rock,alternative emo,grupera,canadian pop,skate punk,gruperas inmortales,detroit hip hop,indie pop,dreamo,garage rock,blues rock,edm,dance rock,urban contemporary,post-teen pop,neo mellow,atl hip hop,birmingham metal,colombian pop,canadian hip hop,west coast rap,mellow gold,pop dance,toronto rap,new rave,punk blues,east coast hip hop,corrido,indie poptimism,video game music,dirty south rap,funk rock,latin rock,canadian rock,r&b,latin alternative,indietronica,candy pop,stoner rock,english indie rock,modern blues rock,ohio hip hop,scorecore,alternative dance,electro house,north carolina hip hop,indie garage rock,soft rock,melodic rap,melancholia,tropical house,stomp and holler,uk pop
0,1Yry2FqvWLOXiHezX7CDLc,little dark age,71485,64,spotify:track:1Yry2FqvWLOXiHezX7CDLc,Witcheri,1e6NCi2T05atkMmRGnavsw,3F1lOz2PDvH8i1GWsaBnb3,little dark age,0.292,0.644,0.699,0.000149,0.309,-10.63,0,0.201,90.173,4,0.619,53,45,2022,10,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17kMcA3vPaBf32Yn4XjnEY,Yo Soy De Matamoros,206158,13,spotify:track:17kMcA3vPaBf32Yn4XjnEY,Grupo Bagdad,3ZidNUuPNffyYwkovVDZ4G,575b6A6FnxM0xdVjQcb9kU,Yo Soy De Matamoros,0.669,0.674,0.64,1.27e-06,0.256,-7.184,1,0.0397,96.03,4,0.834,7,20,2011,11,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,38N9nHdqecPaJSgKXj1JPg,Matamoros,218093,27,spotify:track:38N9nHdqecPaJSgKXj1JPg,Billy Walker,0wOnokuOcSoYAUZN6jmpDc,78S5pLYf0e8sIsnUZwr5AB,"The Gun, the Gold and the Girl Cross the Brazos at Waco",0.933,0.611,0.281,0.0,0.189,-14.178,1,0.0409,96.872,3,0.469,31,36,1965,,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0xezAAzqubGlIYLwvABRgl,Matamoros,204693,25,spotify:track:0xezAAzqubGlIYLwvABRgl,Grupo Mojado,28NFZuZbEm7yzMpv1q1Rb7,2U6HYYWyxtCPcfHBc9NPFn,12 Grandes exitos Vol. 2,0.371,0.743,0.765,0.000106,0.0766,-11.875,1,0.0406,98.821,4,0.892,39,60,2007,03,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3SFsX17KudJI9vJ27Nk3va,El Cadete,179346,0,spotify:track:3SFsX17KudJI9vJ27Nk3va,Laberinto,63SMaRPrZIawgJdx2zzMuD,3fdafScr1fazh69tCMLm1C,Pienso En Ti,0.73,0.641,0.478,0.0,0.068,-4.026,1,0.07,108.312,5,0.96,0,20,2009,02,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5Zlb01Jcn0Ld49zazzZJSB,WORTH NOTHING,164629,85,spotify:track:5Zlb01Jcn0Ld49zazzZJSB,TWISTED,1rPf3UFQ9PzH7MafzfHTnG,0oozY5vsoDRBVnAaStpBGI,WORTH NOTHING,0.15,0.604,0.601,0.000579,0.168,-7.887,0,0.0628,139.88,4,0.156,74,67,2022,09,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3lhWBYZSGzzoQwkHRKCV2j,You're On My Mind Broe,124006,66,spotify:track:3lhWBYZSGzzoQwkHRKCV2j,Yosuf,0pceb68in41LfgvQbkvCzg,7qwUlyzA6plV9sGXdllhfm,You're On My Mind Broe,0.0394,0.463,0.926,0.0,0.385,-1.722,0,0.411,180.069,4,0.46,55,61,2022,01,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,6eauGbzOdIyNOxMIDrZHu1,War,180721,55,spotify:track:6eauGbzOdIyNOxMIDrZHu1,Yosuf,0pceb68in41LfgvQbkvCzg,687OM5lpDSYoNlTZeWcBRH,War,0.00159,0.258,0.948,0.871,0.196,-3.64,0,0.131,179.87,4,0.148,44,61,2022,08,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0YN4KPlHORnf97RAxgbCQl,Tren 200mg,163903,55,spotify:track:0YN4KPlHORnf97RAxgbCQl,Yosuf,0pceb68in41LfgvQbkvCzg,4qbtzQzsYhZlEGk8G3GYa4,Tren 200mg,0.000136,0.264,0.953,0.503,0.101,-2.678,0,0.201,92.488,4,0.25,44,61,2022,09,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5wfvhsvY3u7T1a6vilnm7Q,Dallas,294653,41,spotify:track:5wfvhsvY3u7T1a6vilnm7Q,Kid Sistr,7ysZTe2PbCTqmC2tE1dpCk,32vz8W3gkRhgt8T8b5IN17,Dallas,0.489,0.325,0.33,0.0055,0.0998,-10.062,1,0.0372,180.553,4,0.0791,30,28,2020,05,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,5ZsKEtkOiiPe5h87OEusdM,Veinticinco Rosas,180511,66,spotify:track:5ZsKEtkOiiPe5h87OEusdM,Joan Sebastian,7FsRH5bw8iWpSbMX1G7xf1,0DkdxMCzRT1ixYZxD20AlV,Rumores,0.0995,0.801,0.566,3.52e-06,0.0385,-7.968,1,0.0321,92.119,4,0.874,63,75,1997,08,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3RSnbJiWwd3hP4d7T5D0w5,02:00 AM,199500,60,spotify:track:3RSnbJiWwd3hP4d7T5D0w5,Sarah Crean,5tbb3BtKz6wc1qQmjmgfe0,0w5jwceudnMpE3e6eGFOF2,02:00 AM,0.228,0.691,0.534,0.00827,0.0986,-13.298,0,0.0324,139.958,4,0.774,49,43,2022,07,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,7s0vuW12tMatfSPqLSHILG,The Thing That Should Not Be,397066,0,spotify:track:7s0vuW12tMatfSPqLSHILG,Metallica,2ye2Wgw4gimLv2eAKyk1NB,41bTjcSaiEe4G40RVVHbux,Master Of Puppets,0.000109,0.679,0.784,0.341,0.0855,-8.087,1,0.031,111.803,4,0.5,0,81,1986,03,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,6GomT970rCOkKAyyrwJeZi,Move Your Body,157444,81,spotify:track:6GomT970rCOkKAyyrwJeZi,Öwnboss,37czgDRfGMvgRiUKHvnnhj,4l9wMVL4XAM5jPMXP5RAbL,Move Your Body,0.0169,0.848,0.821,0.000403,0.0962,-5.408,0,0.0527,125.051,4,0.249,70,67,2021,10,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,5k3smjekmw7ZMCHMxLUKFA,La Conecté,165925,44,spotify:track:5k3smjekmw7ZMCHMxLUKFA,Los Rojos,4N76v8ETS7Q5sod9W0dgIo,4HlE05mzu4OO8oMGFWZQXy,Deja de Hacer la Guerra,0.139,0.812,0.901,0.0,0.0689,-4.746,1,0.0433,109.991,4,0.768,41,57,2016,04,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,57a2a5vsEqnZsjcwMuo6Vo,Amphetamine,215040,44,spotify:track:57a2a5vsEqnZsjcwMuo6Vo,Everclear,694QW15WkebjcrWgQHzRYF,7xk1Tl6UZ8OALZkFEagPsM,So Much For The Afterglow,0.0139,0.322,0.993,0.0049,0.402,-6.639,1,0.464,97.199,4,0.0383,57,58,1997,10,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0BqQWfhMrkpRAUCbdfdHUC,Little Sister,174026,60,spotify:track:0BqQWfhMrkpRAUCbdfdHUC,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,2OMdsA2I4RxrHCyogwKGvF,Lullabies To Paralyze,0.0113,0.364,0.959,0.000953,0.411,-2.956,1,0.0627,161.797,4,0.927,53,68,2005,01,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,6ouTGbETM7ZdID1eMXZJde,Day 'N' Nite - Crookers Remix,281080,57,spotify:track:6ouTGbETM7ZdID1eMXZJde,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,6tisDlBrOOltEsFFq2vy6F,Day 'N' Nite (Crookers Remix),0.0299,0.751,0.641,0.0626,0.0557,-6.967,0,0.0461,129.993,4,0.965,46,81,2009,01,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,7LSPHfVcaebR9Oo20ZyRDd,Me Gusta Tu Vieja,187880,65,spotify:track:7LSPHfVcaebR9Oo20ZyRDd,Banda MS de Sergio Lizárraga,2C6i0I5RiGzDKN9IAF8reh,1Iq9u0VsxfFDoLmX5bLTVL,No Me Pidas Perdón,0.561,0.831,0.546,0.00123,0.0862,-5.408,1,0.0513,134.946,3,0.967,70,79,2014,06,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,6rmVv5Nh80OfI8qWxHiyY2,Y Así Fue,166200,70,spotify:track:6rmVv5Nh80OfI8qWxHiyY2,Julión Álvarez y su Norteño Banda,1bfl0AU8SqmLkElptOprhC,4kWF9XKqqLONgYtUQ4alvb,Soy Lo Que Quiero... Indispensable (Edición Especial),0.697,0.731,0.609,5.82e-06,0.142,-5.364,1,0.0407,115.019,3,0.974,73,78,2013,09,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2SBacTHieeZve1loCYAWcy,Corrigan,156080,48,spotify:track:2SBacTHieeZve1loCYAWcy,Sorority Noise,7jXQfCP0xRnnind08ie0zT,0QS65kaBpmHYzVoyhIKXfJ,"Joy, Departed",0.00184,0.368,0.747,0.00733,0.157,-6.339,1,0.0528,81.289,4,0.263,54,50,2015,06,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6PPu2SJkd5XmHU7q4QifbQ,New Divide,268613,53,spotify:track:6PPu2SJkd5XmHU7q4QifbQ,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,3yHmRD8typpM0md9kw7ELs,New Divide,0.000235,0.493,0.808,0.0,0.0983,-3.365,0,0.0362,117.971,4,0.38,42,82,2009,05,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
